user_id,n_relevant,precision@5,recall@5,precision@10,recall@10,precision@20,recall@20
1881,6,0.0,0.0,0.0,0.0,0.0,0.0
1896,2,0.0,0.0,0.0,0.0,0.0,0.0
1899,0,0.0,0.0,0.0,0.0,0.0,0.0
1911,1,0.0,0.0,0.0,0.0,0.0,0.0
1915,5,0.0,0.0,0.0,0.0,0.0,0.0
1939,2,0.0,0.0,0.0,0.0,0.0,0.0
1940,1,0.0,0.0,0.0,0.0,0.0,0.0
1942,3,0.0,0.0,0.0,0.0,0.0,0.0
1946,0,0.0,0.0,0.0,0.0,0.0,0.0
1958,0,0.0,0.0,0.0,0.0,0.0,0.0
1960,2,0.0,0.0,0.0,0.0,0.0,0.0
1968,4,0.2,0.25,0.1,0.25,0.1,0.5
1985,2,0.0,0.0,0.0,0.0,0.0,0.0
1988,2,0.0,0.0,0.0,0.0,0.0,0.0
1995,0,0.0,0.0,0.0,0.0,0.0,0.0
2004,0,0.0,0.0,0.0,0.0,0.0,0.0
2023,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
2030,1,0.0,0.0,0.0,0.0,0.0,0.0
2045,2,0.0,0.0,0.0,0.0,0.0,0.0
2082,5,0.2,0.2,0.1,0.2,0.1,0.4
2094,2,0.0,0.0,0.0,0.0,0.0,0.0
2095,3,0.0,0.0,0.0,0.0,0.0,0.0
2101,1,0.0,0.0,0.0,0.0,0.0,0.0
2111,2,0.0,0.0,0.0,0.0,0.0,0.0
2112,1,0.0,0.0,0.0,0.0,0.0,0.0
2113,2,0.0,0.0,0.0,0.0,0.0,0.0
2120,2,0.0,0.0,0.0,0.0,0.05,0.5
2127,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
2132,1,0.0,0.0,0.0,0.0,0.0,0.0
2137,2,0.0,0.0,0.0,0.0,0.05,0.5
2151,2,0.0,0.0,0.0,0.0,0.0,0.0
2152,3,0.0,0.0,0.0,0.0,0.0,0.0
2156,3,0.0,0.0,0.0,0.0,0.0,0.0
2168,1,0.0,0.0,0.0,0.0,0.0,0.0
2182,1,0.0,0.0,0.0,0.0,0.0,0.0
2188,0,0.0,0.0,0.0,0.0,0.0,0.0
2191,0,0.0,0.0,0.0,0.0,0.0,0.0
2192,1,0.0,0.0,0.0,0.0,0.0,0.0
2195,2,0.0,0.0,0.0,0.0,0.0,0.0
2204,1,0.2,1.0,0.1,1.0,0.05,1.0
2205,4,0.0,0.0,0.0,0.0,0.0,0.0
2213,4,0.2,0.25,0.1,0.25,0.05,0.25
2288,2,0.0,0.0,0.0,0.0,0.0,0.0
2295,3,0.0,0.0,0.0,0.0,0.0,0.0
2316,1,0.0,0.0,0.0,0.0,0.0,0.0
2357,1,0.0,0.0,0.0,0.0,0.0,0.0
2374,1,0.0,0.0,0.0,0.0,0.0,0.0
2380,2,0.0,0.0,0.0,0.0,0.0,0.0
2382,1,0.0,0.0,0.0,0.0,0.0,0.0
2388,1,0.0,0.0,0.0,0.0,0.0,0.0
2391,1,0.0,0.0,0.0,0.0,0.0,0.0
2402,1,0.0,0.0,0.0,0.0,0.0,0.0
2403,0,0.0,0.0,0.0,0.0,0.0,0.0
2410,4,0.0,0.0,0.0,0.0,0.05,0.25
2441,1,0.0,0.0,0.0,0.0,0.0,0.0
2447,1,0.0,0.0,0.0,0.0,0.05,1.0
2473,1,0.0,0.0,0.1,1.0,0.05,1.0
2479,2,0.0,0.0,0.0,0.0,0.0,0.0
2480,1,0.0,0.0,0.1,1.0,0.05,1.0
2482,1,0.0,0.0,0.0,0.0,0.0,0.0
2506,1,0.0,0.0,0.0,0.0,0.0,0.0
2507,1,0.0,0.0,0.0,0.0,0.0,0.0
2519,2,0.0,0.0,0.0,0.0,0.0,0.0
2534,2,0.0,0.0,0.0,0.0,0.0,0.0
2545,1,0.0,0.0,0.0,0.0,0.0,0.0
2550,2,0.0,0.0,0.0,0.0,0.0,0.0
2572,1,0.0,0.0,0.0,0.0,0.0,0.0
2581,0,0.0,0.0,0.0,0.0,0.0,0.0
2599,1,0.0,0.0,0.0,0.0,0.0,0.0
2605,1,0.0,0.0,0.0,0.0,0.0,0.0
2608,0,0.0,0.0,0.0,0.0,0.0,0.0
2635,1,0.0,0.0,0.0,0.0,0.0,0.0
2640,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
2641,4,0.0,0.0,0.0,0.0,0.0,0.0
2657,2,0.0,0.0,0.0,0.0,0.0,0.0
2659,2,0.2,0.5,0.1,0.5,0.05,0.5
2681,2,0.0,0.0,0.0,0.0,0.05,0.5
2694,2,0.0,0.0,0.0,0.0,0.0,0.0
2706,2,0.0,0.0,0.0,0.0,0.0,0.0
2735,4,0.0,0.0,0.0,0.0,0.0,0.0
2739,2,0.0,0.0,0.0,0.0,0.0,0.0
2740,0,0.0,0.0,0.0,0.0,0.0,0.0
2756,1,0.0,0.0,0.0,0.0,0.0,0.0
2758,2,0.0,0.0,0.1,0.5,0.05,0.5
2765,0,0.0,0.0,0.0,0.0,0.0,0.0
2769,1,0.0,0.0,0.0,0.0,0.0,0.0
2776,1,0.0,0.0,0.0,0.0,0.0,0.0
2784,1,0.0,0.0,0.0,0.0,0.0,0.0
2788,1,0.0,0.0,0.0,0.0,0.0,0.0
2804,5,0.0,0.0,0.0,0.0,0.05,0.2
2847,1,0.0,0.0,0.0,0.0,0.05,1.0
2857,1,0.0,0.0,0.0,0.0,0.0,0.0
2863,1,0.0,0.0,0.0,0.0,0.0,0.0
2871,2,0.0,0.0,0.0,0.0,0.0,0.0
2885,2,0.0,0.0,0.1,0.5,0.1,1.0
2902,2,0.2,0.5,0.1,0.5,0.05,0.5
2904,3,0.0,0.0,0.0,0.0,0.0,0.0
2913,2,0.0,0.0,0.0,0.0,0.0,0.0
2922,1,0.0,0.0,0.0,0.0,0.0,0.0
2930,3,0.0,0.0,0.1,0.3333333333333333,0.05,0.3333333333333333
2934,2,0.0,0.0,0.0,0.0,0.0,0.0
2940,2,0.2,0.5,0.1,0.5,0.05,0.5
2943,2,0.0,0.0,0.0,0.0,0.0,0.0
2964,6,0.0,0.0,0.0,0.0,0.1,0.3333333333333333
2967,1,0.0,0.0,0.0,0.0,0.0,0.0
2974,1,0.0,0.0,0.0,0.0,0.0,0.0
2982,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
2984,3,0.0,0.0,0.0,0.0,0.0,0.0
2997,2,0.0,0.0,0.0,0.0,0.0,0.0
3004,1,0.0,0.0,0.0,0.0,0.0,0.0
3026,2,0.0,0.0,0.0,0.0,0.0,0.0
3029,1,0.0,0.0,0.0,0.0,0.0,0.0
3074,0,0.0,0.0,0.0,0.0,0.0,0.0
3112,0,0.0,0.0,0.0,0.0,0.0,0.0
3115,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
3137,2,0.0,0.0,0.0,0.0,0.05,0.5
3160,1,0.0,0.0,0.0,0.0,0.0,0.0
3173,4,0.2,0.25,0.1,0.25,0.1,0.5
3186,0,0.0,0.0,0.0,0.0,0.0,0.0
3197,4,0.0,0.0,0.0,0.0,0.05,0.25
3211,1,0.0,0.0,0.0,0.0,0.0,0.0
3218,1,0.0,0.0,0.0,0.0,0.0,0.0
3219,0,0.0,0.0,0.0,0.0,0.0,0.0
3223,0,0.0,0.0,0.0,0.0,0.0,0.0
3229,2,0.0,0.0,0.0,0.0,0.0,0.0
3230,5,0.0,0.0,0.0,0.0,0.05,0.2
3234,2,0.0,0.0,0.0,0.0,0.0,0.0
3240,6,0.2,0.16666666666666666,0.2,0.3333333333333333,0.1,0.3333333333333333
3251,4,0.2,0.25,0.1,0.25,0.05,0.25
3253,1,0.0,0.0,0.0,0.0,0.0,0.0
3255,2,0.0,0.0,0.0,0.0,0.0,0.0
3261,3,0.0,0.0,0.0,0.0,0.0,0.0
3274,1,0.0,0.0,0.0,0.0,0.0,0.0
3278,1,0.0,0.0,0.0,0.0,0.0,0.0
3281,2,0.0,0.0,0.0,0.0,0.05,0.5
3302,2,0.0,0.0,0.0,0.0,0.0,0.0
3305,0,0.0,0.0,0.0,0.0,0.0,0.0
3309,4,0.0,0.0,0.1,0.25,0.05,0.25
3316,2,0.0,0.0,0.1,0.5,0.05,0.5
3320,0,0.0,0.0,0.0,0.0,0.0,0.0
3324,2,0.2,0.5,0.1,0.5,0.05,0.5
3345,0,0.0,0.0,0.0,0.0,0.0,0.0
3347,1,0.0,0.0,0.0,0.0,0.0,0.0
3359,2,0.0,0.0,0.0,0.0,0.0,0.0
3362,2,0.0,0.0,0.0,0.0,0.0,0.0
3364,2,0.0,0.0,0.0,0.0,0.0,0.0
3388,3,0.0,0.0,0.0,0.0,0.0,0.0
3393,1,0.0,0.0,0.0,0.0,0.0,0.0
3400,1,0.0,0.0,0.0,0.0,0.0,0.0
3401,1,0.0,0.0,0.0,0.0,0.0,0.0
3403,5,0.0,0.0,0.0,0.0,0.0,0.0
3405,1,0.0,0.0,0.0,0.0,0.0,0.0
3426,2,0.0,0.0,0.0,0.0,0.0,0.0
3428,0,0.0,0.0,0.0,0.0,0.0,0.0
3444,2,0.0,0.0,0.0,0.0,0.0,0.0
3448,2,0.0,0.0,0.0,0.0,0.0,0.0
3450,3,0.0,0.0,0.0,0.0,0.0,0.0
3473,3,0.2,0.3333333333333333,0.1,0.3333333333333333,0.1,0.6666666666666666
3477,4,0.0,0.0,0.0,0.0,0.05,0.25
3480,1,0.0,0.0,0.0,0.0,0.0,0.0
3485,1,0.0,0.0,0.1,1.0,0.05,1.0
3490,1,0.0,0.0,0.0,0.0,0.0,0.0
3502,1,0.0,0.0,0.0,0.0,0.0,0.0
3508,4,0.0,0.0,0.0,0.0,0.0,0.0
3516,3,0.0,0.0,0.0,0.0,0.0,0.0
3526,0,0.0,0.0,0.0,0.0,0.0,0.0
3540,1,0.0,0.0,0.0,0.0,0.05,1.0
3568,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
3590,2,0.0,0.0,0.0,0.0,0.05,0.5
3595,1,0.2,1.0,0.1,1.0,0.05,1.0
3600,0,0.0,0.0,0.0,0.0,0.0,0.0
3602,4,0.0,0.0,0.0,0.0,0.05,0.25
3608,4,0.2,0.25,0.1,0.25,0.05,0.25
3625,1,0.0,0.0,0.0,0.0,0.0,0.0
3628,6,0.0,0.0,0.1,0.16666666666666666,0.05,0.16666666666666666
3635,1,0.0,0.0,0.0,0.0,0.0,0.0
3646,0,0.0,0.0,0.0,0.0,0.0,0.0
3652,2,0.0,0.0,0.0,0.0,0.0,0.0
3655,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
3667,2,0.0,0.0,0.0,0.0,0.0,0.0
3689,0,0.0,0.0,0.0,0.0,0.0,0.0
3695,2,0.0,0.0,0.0,0.0,0.0,0.0
3704,2,0.0,0.0,0.0,0.0,0.0,0.0
3706,3,0.0,0.0,0.0,0.0,0.0,0.0
3718,2,0.0,0.0,0.0,0.0,0.0,0.0
3721,0,0.0,0.0,0.0,0.0,0.0,0.0
3737,1,0.0,0.0,0.0,0.0,0.0,0.0
3769,3,0.0,0.0,0.1,0.3333333333333333,0.05,0.3333333333333333
3771,1,0.0,0.0,0.0,0.0,0.0,0.0
3776,2,0.0,0.0,0.0,0.0,0.0,0.0
3780,5,0.0,0.0,0.1,0.2,0.05,0.2
3791,0,0.0,0.0,0.0,0.0,0.0,0.0
3794,3,0.0,0.0,0.0,0.0,0.0,0.0
3797,1,0.0,0.0,0.0,0.0,0.0,0.0
3798,0,0.0,0.0,0.0,0.0,0.0,0.0
3817,1,0.0,0.0,0.1,1.0,0.05,1.0
3835,2,0.0,0.0,0.0,0.0,0.05,0.5
3838,2,0.0,0.0,0.0,0.0,0.0,0.0
3841,1,0.2,1.0,0.1,1.0,0.05,1.0
3845,3,0.0,0.0,0.0,0.0,0.0,0.0
3850,1,0.0,0.0,0.0,0.0,0.0,0.0
3861,1,0.0,0.0,0.0,0.0,0.0,0.0
3872,1,0.0,0.0,0.0,0.0,0.0,0.0
3882,2,0.0,0.0,0.0,0.0,0.0,0.0
3904,1,0.0,0.0,0.0,0.0,0.0,0.0
3912,3,0.0,0.0,0.0,0.0,0.0,0.0
3927,0,0.0,0.0,0.0,0.0,0.0,0.0
3929,0,0.0,0.0,0.0,0.0,0.0,0.0
3949,1,0.0,0.0,0.0,0.0,0.0,0.0
3953,2,0.0,0.0,0.0,0.0,0.0,0.0
3958,4,0.0,0.0,0.0,0.0,0.0,0.0
3968,3,0.0,0.0,0.0,0.0,0.0,0.0
3990,2,0.2,0.5,0.1,0.5,0.05,0.5
3999,0,0.0,0.0,0.0,0.0,0.0,0.0
4006,1,0.0,0.0,0.0,0.0,0.0,0.0
4021,0,0.0,0.0,0.0,0.0,0.0,0.0
4029,2,0.0,0.0,0.0,0.0,0.0,0.0
4050,1,0.2,1.0,0.1,1.0,0.05,1.0
4051,2,0.0,0.0,0.0,0.0,0.05,0.5
4057,2,0.0,0.0,0.0,0.0,0.0,0.0
4070,0,0.0,0.0,0.0,0.0,0.0,0.0
4075,4,0.2,0.25,0.1,0.25,0.05,0.25
4076,2,0.0,0.0,0.1,0.5,0.05,0.5
4078,0,0.0,0.0,0.0,0.0,0.0,0.0
4085,2,0.0,0.0,0.0,0.0,0.0,0.0
4086,1,0.0,0.0,0.0,0.0,0.0,0.0
4096,0,0.0,0.0,0.0,0.0,0.0,0.0
4104,5,0.0,0.0,0.0,0.0,0.0,0.0
4105,1,0.0,0.0,0.0,0.0,0.0,0.0
4111,3,0.0,0.0,0.0,0.0,0.0,0.0
4118,2,0.0,0.0,0.0,0.0,0.0,0.0
4139,3,0.0,0.0,0.0,0.0,0.0,0.0
4154,2,0.0,0.0,0.0,0.0,0.0,0.0
4163,1,0.0,0.0,0.0,0.0,0.0,0.0
4177,1,0.0,0.0,0.0,0.0,0.0,0.0
4179,1,0.0,0.0,0.0,0.0,0.0,0.0
4197,6,0.0,0.0,0.0,0.0,0.0,0.0
4202,1,0.0,0.0,0.0,0.0,0.0,0.0
4204,1,0.2,1.0,0.1,1.0,0.05,1.0
4207,0,0.0,0.0,0.0,0.0,0.0,0.0
4217,2,0.0,0.0,0.0,0.0,0.0,0.0
4221,2,0.0,0.0,0.0,0.0,0.0,0.0
4270,1,0.0,0.0,0.0,0.0,0.0,0.0
4274,3,0.0,0.0,0.0,0.0,0.0,0.0
4298,2,0.2,0.5,0.1,0.5,0.05,0.5
4305,5,0.0,0.0,0.0,0.0,0.0,0.0
4337,3,0.0,0.0,0.0,0.0,0.0,0.0
4342,1,0.0,0.0,0.0,0.0,0.0,0.0
4345,3,0.0,0.0,0.0,0.0,0.0,0.0
4355,1,0.0,0.0,0.0,0.0,0.0,0.0
4369,2,0.0,0.0,0.0,0.0,0.0,0.0
4371,0,0.0,0.0,0.0,0.0,0.0,0.0
4403,2,0.0,0.0,0.0,0.0,0.0,0.0
4406,0,0.0,0.0,0.0,0.0,0.0,0.0
4426,1,0.0,0.0,0.0,0.0,0.0,0.0
4437,2,0.0,0.0,0.0,0.0,0.05,0.5
4449,1,0.2,1.0,0.1,1.0,0.05,1.0
4454,0,0.0,0.0,0.0,0.0,0.0,0.0
4468,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
4475,1,0.0,0.0,0.0,0.0,0.0,0.0
4478,0,0.0,0.0,0.0,0.0,0.0,0.0
4483,0,0.0,0.0,0.0,0.0,0.0,0.0
4495,3,0.0,0.0,0.0,0.0,0.05,0.3333333333333333
4507,2,0.0,0.0,0.0,0.0,0.05,0.5
4517,1,0.0,0.0,0.0,0.0,0.0,0.0
4518,1,0.0,0.0,0.0,0.0,0.0,0.0
4542,6,0.0,0.0,0.0,0.0,0.0,0.0
4544,1,0.0,0.0,0.0,0.0,0.0,0.0
4550,1,0.0,0.0,0.0,0.0,0.0,0.0
4551,1,0.0,0.0,0.0,0.0,0.0,0.0
4555,2,0.0,0.0,0.0,0.0,0.0,0.0
4573,0,0.0,0.0,0.0,0.0,0.0,0.0
4581,1,0.0,0.0,0.0,0.0,0.0,0.0
4583,3,0.0,0.0,0.0,0.0,0.0,0.0
4602,2,0.0,0.0,0.0,0.0,0.0,0.0
4636,0,0.0,0.0,0.0,0.0,0.0,0.0
4640,6,0.0,0.0,0.0,0.0,0.05,0.16666666666666666
4644,1,0.0,0.0,0.0,0.0,0.0,0.0
4652,5,0.0,0.0,0.0,0.0,0.0,0.0
4672,0,0.0,0.0,0.0,0.0,0.0,0.0
4674,1,0.2,1.0,0.1,1.0,0.05,1.0
4677,6,0.0,0.0,0.0,0.0,0.0,0.0
4689,0,0.0,0.0,0.0,0.0,0.0,0.0
4691,3,0.0,0.0,0.0,0.0,0.0,0.0
